#436158
17		16703.8		785.782		1.004		2.66667	
3		13522.3		785.824		1.442		2.66667	
18		17748.5		786.344		1.21		2.66667	
10		13146.3		786.502		2.101		2.66667	
14		17122.9		786.85		1.826		2.66667	
6		10475.6		787.024		1.006		2.66667	
11		13125.4		787.238		1.033		2.66667	
4		14672		787.719		1.777		2.66667	
13		13744.9		787.936		1.747		2.66667	
4		10861.5		788.262		1.973		2.66667	
2		12301.5		788.489		1.172		2.66667	
9		14450.6		788.732		1.061		2.66667	
18		18246.8		788.813		1.204		2.66667	
3		14443.9		788.896		1.952		2.66667	
2		11460.1		788.916		1.293		2.66667	
9		12510.6		789.03		1.552		2.66667	
7		11335.2		789.09		2.423		2.66667	
12		14950.3		789.091		1.088		2.66667	
12		11847.2		789.107		1.155		2.66667	
18		17468.9		789.255		1.443		2.66667	
20		19452.2		789.286		1.461		2.66667	
14		12909.8		789.293		1.569		2.66667	
16		17967.3		789.473		1.102		2.66667	
14		16089.4		789.686		1.206		2.66667	
16		14664.4		790.125		3.745		2.66667	
20		19205		790.205		1.349		2.66667	
20		20605.2		790.307		1.194		2.66667	
14		16467.8		790.556		1.445		2.66667	
7		11353.2		790.63		2.494		2.66667	
14		12224.3		790.957		1.386		2.66667	
17		19535.6		791.089		2.099		2.66667	
14		16916.7		791.292		3.173		2.66667	
13		14015.8		791.496		1.949		2.66667	
15		19035.5		791.652		1.347		2.66667	
0		15827.9		792.552		1.531		2.66667	
8		11867.4		792.617		1.985		2.66667	
18		18967.6		792.909		1.24		2.66667	
10		15757.9		793.439		1.072		2.66667	
13		16898.9		793.605		1.306		2.66667	
14		15557.9		794.103		1.253		2.66667	
5		15076		794.932		2.093		2.66667	
19		18481.2		795.384		1.267		2.66667	
15		18132.9		795.603		2.047		2.66667	
12		14712.8		796.14		1.724		2.66667	
14		11876.2		796.151		1.027		2.66667	
18		10609.5		796.362		1.184		2.66667	
15		17264.3		796.456		1.591		2.66667	
18		17071.9		796.551		1.157		2.66667	
16		17051.1		797.132		2.625		2.66667	
14		16349.4		797.56		2.221		2.66667	
20		21014.6		797.716		1.831		2.66667	
15		15142.6		797.955		2.081		2.66667	
8		11918.6		798.026		2.468		2.66667	
14		15172.1		798.063		2.364		2.66667	
9		14533		798.102		1.54		2.66667	
1		12142.5		798.326		2.076		2.66667	
14		9753.97		798.443		1.131		2.66667	
18		18505.6		799.072		1.873		2.66667	
17		19535.6		799.16		1.921		2.66667	
14		10276.7		799.283		1.626		2.66667	
8		14502.6		799.387		1.453		2.66667	
12		11208.6		799.612		1.95		2.66667	
19		14507.2		800.062		1.431		2.66667	
10		10353.4		800.107		1.063		2.66667	
2		14193.7		800.444		1.267		2.66667	
14		14824.9		800.489		1.01		2.66667	
19		13531.3		800.554		1.079		2.66667	
9		14088.4		800.974		1.008		2.66667	
19		19423.9		800.985		1.086		2.66667	
17		18008.1		801.449		3.671		2.66667	
9		9502.71		801.475		1.099		2.66667	
13		14251.3		801.58		1.255		2.66667	
18		12340.3		801.659		1.358		2.66667	
17		17403.2		801.852		1.307		2.66667	
8		11659.2		801.962		1.05		2.66667	
15		10952.9		802.181		1.154		2.66667	
18		19711.4		802.301		1.444		2.66667	
14		15414.1		802.883		1.325		2.66667	
16		16452.4		802.938		1.25		2.66667	
9		11753.2		803.037		1.529		2.66667	
9		12316.1		803.205		1.244		2.66667	
14		15325.4		803.339		1.083		2.66667	
16		17251.6		803.34		1.24		2.66667	
15		18784.9		803.485		1.196		2.66667	
16		15997.1		803.941		1.696		2.66667	
14		17482.2		804.105		1.22		2.66667	
7		10676		804.133		1.424		2.66667	
11		11070.3		804.506		1.034		2.66667	
13		16660.1		804.621		3.157		2.66667	
20		20169.4		804.69		1.022		2.66667	
17		19549.7		805.153		1.32		2.66667	
6		12143.3		805.159		1.288		2.66667	
15		16345.7		805.256		2.18		2.66667	
9		12558.5		805.33		2.378		2.66667	
14		7598.78		805.336		1.392		2.66667	
16		16011.2		805.999		1.289		2.66667	
15		17626.9		806.573		1.594		2.66667	
3		13428.4		806.591		2.422		2.66667	
10		14808		806.661		1.029		2.66667	
18		19364.1		807.764		1.153		2.66667	
6		8382.42		808.04		1.56		2.66667	
20		18406.5		808.259		1.15		2.66667	
16		16280.4		808.329		1.02		2.66667	
11		14004.5		808.822		1.497		2.66667	
13		11590.8		809.601		1.57		2.66667	
2		13463.1		809.614		1.015		2.66667	
5		14120.5		809.869		1.106		2.66667	
9		13496.3		810.097		1.036		2.66667	
17		16679.7		810.902		1.498		2.66667	
17		17736.8		811.137		1.534		2.66667	
6		14367.9		811.14		1.048		2.66667	
10		13026.3		811.208		1.218		2.66667	
9		12574.4		811.244		2.603		2.66667	
16		16236.5		811.313		1.375		2.66667	
20		19205		811.713		1.105		2.66667	
14		16829.7		811.946		2.087		2.66667	
17		14948.7		812.383		1.105		2.66667	
12		14776.4		812.588		1.294		2.66667	
20		18930.3		812.6		2.863		2.66667	
18		19853.3		812.895		1.529		2.66667	
15		17722.5		812.949		1.292		2.66667	
14		15790.8		813.166		1.746		2.66667	
13		16855.2		813.181		4.758		2.66667	
6		8713.13		813.485		1.262		2.66667	
13		9456.34		813.672		1.824		2.66667	
14		14284.9		814.177		1.829		2.66667	
17		16909.9		814.396		1.4		2.66667	
14		15467.1		814.457		1.106		2.66667	
14		14967.7		815.27		1.628		2.66667	
12		11880		815.481		1.152		2.66667	
13		14635.2		815.519		1.077		2.66667	
15		12969.4		815.699		1.324		2.66667	
0		14414.9		815.752		1.45		2.66667	
14		13041.9		815.802		1.816		2.66667	
14		15468.6		815.998		1.776		2.66667	
9		14521.4		816.382		1.125		2.66667	
15		17872.7		816.537		1.736		2.66667	
13		16382.4		816.7		1.045		2.66667	
15		14603.7		817.081		1.316		2.66667	
15		15539.7		817.514		2.598		2.66667	
7		13484.8		817.674		1.118		2.66667	
15		18170.5		818.103		1.686		2.66667	
9		14314.8		818.474		1.385		2.66667	
14		14344.6		818.968		1.546		2.66667	
19		17188.6		819.147		1.417		2.66667	
15		17025.9		819.878		2.087		2.66667	
15		18489.6		820.584		1.124		2.66667	
12		14743.5		820.624		1.437		2.66667	
7		13916.6		821.105		1.673		2.66667	
15		18708.9		821.256		2.257		2.66667	
18		16617.1		821.453		2.63		2.66667	
1		12164.2		821.677		4.347		2.66667	
15		13842		821.806		2.702		2.66667	
14		9786.64		821.828		1.04		2.66667	
8		11120.6		821.908		1.347		2.66667	
12		16152.6		821.99		1.25		2.66667	
13		16558.6		822.264		1.005		2.66667	
17		18006.9		822.505		1.321		2.66667	
20		14356.4		822.556		1.221		2.66667	
20		16064.6		822.938		2.169		2.66667	
14		12819.3		823.132		1.6		2.66667	
7		13341.9		823.383		1.232		2.66667	
13		16898.9		823.856		1.76		2.66667	
16		18196.6		823.953		1.349		2.66667	
14		12371.3		823.957		1.587		2.66667	
15		17412.5		824.177		1.115		2.66667	
15		17819.7		824.354		1.868		2.66667	
2		14100.8		824.357		4.337		2.66667	
12		16340.9		824.548		1.125		2.66667	
20		15371.4		824.983		1.573		2.66667	
3		12558		825.062		4.337		2.66667	
13		12734.8		825.096		1.115		2.66667	
16		18313.3		825.238		1.979		2.66667	
8		14453.9		825.302		1.016		2.66667	
10		15152.5		825.781		1.007		2.66667	
19		19320.5		825.811		1.304		2.66667	
7		13747.8		826.054		1.006		2.66667	
16		16914.3		826.43		1.231		2.66667	
11		13989.2		826.504		1.318		2.66667	
15		16159.3		826.552		2.28		2.66667	
11		13952.2		826.808		2.105		2.66667	
12		13916.6		826.875		1.184		2.66667	
5		11689.9		827.125		1.737		2.66667	
15		15907		827.185		1.77		2.66667	
13		14179.2		827.19		1.356		2.66667	
14		17793.7		827.826		1.583		2.66667	
9		11683.1		827.902		1.033		2.66667	
14		15325.4		828.005		1.582		2.66667	
12		16042.1		828.312		1.118		2.66667	
14		14709.8		828.324		1.454		2.66667	
14		17289.4		828.481		2.274		2.66667	
14		15079.9		828.605		1.043		2.66667	
17		18169.2		829.037		1.007		2.66667	
14		17728.2		829.282		4.252		2.66667	
14		14293.5		829.624		1.358		2.66667	
19		18825.1		829.697		1.09		2.66667	
19		18303.2		829.718		1.712		2.66667	
18		19853.3		829.918		1.117		2.66667	
17		18915.1		829.964		1.207		2.66667	
15		17905.3		830.094		1.125		2.66667	
3		12537.2		830.169		3.562		2.66667	
4		12847		830.192		4.031		2.66667	
19		18899.1		830.409		1.05		2.66667	
