1.2067926406393265e-13, 6138.382540217237
2.682695795279727e-13, 4703.780133067471
7.543120063354607e-13, 3018.3443573722643
1.676832936811003e-12, 1695.4582134814073
3.23745754281764e-12, 1299.2123916633038
1.151395399326448e-11, 797.5062661019912
3.0888435964774725e-11, 584.6007186416878
8.286427728546859e-11, 314.13029820584535
9.10298177991519e-11, 220.27603205023715
4.71486636345739e-11, 99.11660900281817
7.543120063354607e-11, 69.50304846783274
1.6768329368110033e-10, 53.259479419646425
2.94705170255181e-10, 40.81219760259232
5.963623316594636e-10, 28.61853504260915
9.540954763499925e-10, 16.804806882625325
1.9306977288832458e-9, 9.439561720492586
3.906939937054621e-9, 4.852153029579716
8.286427728546825e-9, 2.849184785511599
1.5998587196060573e-8, 1.748938614123701
4.094915062380419e-8, 0.6303977342276601
8.68511373751352e-8, 0.19890754281448333
1e-7, 0.1022430770676912
9.10298177991519e-8,0.046005855
8.68511373751352e-8,0.023648073
1.5264179671752304e-7, 0.015174609844672473
2.811768697974225e-7,0.011628149
1.09854E-06,0.007137803
2.6827E-06,0.004788
3.39322E-06,0.003211765
1.84207E-06,0.002060941
1.04811E-06,0.001382468
4.941713361323818e-7,0.000969421
1.5264179671752304e-7,0.000569244
3.5564803062231214e-8,0.000365275
8.68511373751352e-9,0.00025614
2.1209508879201927e-9,0.00018776
4.941713361323818e-10,0.000150406
1.264855216855296e-10,0.000110253
3.0888435964774725e-11,9.23247E-05
6.866488450042998e-12,7.39569E-05
1.676832936811003e-12,6.19309E-05
3.906939937054621e-13,5.42131E-05
9.102981779915226e-14,4.15429E-05
2.1209508879201924e-14,3.47877E-05
5.179474679231202e-15,2.91309E-05
1.2067926406393264e-15,2.4394E-05
2.9470517025518096e-16,2.23227E-05
1.0481131341546874e-16,1.86929E-05
