3.556480306223121e-13, 6416.848304948119
1.676832936811003e-12, 4117.594216871555
4.71486636345739e-12, 3018.3443573722643
1.151395399326448e-11, 1852.7752303657123
2.94705170255181e-11, 1299.2123916633038
1.9306977288832457e-10, 797.5062661019912
8.286427728546826e-10, 489.53985395543043
2.4420530945486548e-9, 328.38071892203857
5.4286754393238595e-9, 210.71692595925282
9.102981779915189e-9, 135.21385491655096
1.2648552168552958e-8,82.99943662
1.52641796717523e-8, 28.61853504260915
2.0235896477251556e-8, 14.710588862157786
3.7275937203149377e-8, 7.904611675452852
8.286427728546825e-8, 4.641588833612782
2.559547922699533e-7, 1.997919725397321
9.540954763499925e-7, 0.8226622707069614
2.32995E-06, 0.4420506786586215
4.94171E-06, 0.22722427197279602
1.26486E-05,0.093561735
2.12095E-05,0.04209955
3.08884E-05,0.025842314
3.72759E-05, 0.015174609844672473
4.09492E-05,0.008523851
4.09492E-05,0.004788
2.81177E-05,0.002572792
1.75751E-05,0.001725815
7.54312E-06,0.001157667
2.81177E-06,0.000811785
1.1514E-06,0.000569244
4.4984326689694346e-7,0.000455994
1.6768329368110032e-7,0.000349424
6.250551925273951e-8,0.00026776
2.442053094548645e-8,0.00021449
9.102981779915189e-9,0.000171818
3.0888435964774722e-9,0.000143879
6.866488450042998e-10,0.000110253
1.5264179671752302e-10,8.83182E-05
3.3932217718953296e-11,7.39569E-05
7.543120063354607e-12,5.92434E-05
1.676832936811003e-12,4.7457E-05
3.906939937054621e-13,3.97401E-05
8.28642772854686e-14,3.32781E-05
1.8420699693267163e-14,2.66575E-05
3.727593720314938e-15,2.1354E-05
8.68511373751352e-16,1.86929E-05
2.9470517025518096e-16,1.63634E-05
1.0481131341546874e-16,1.4974E-05
